NardaAlvarez10,1,1,1,1,1,1
AvellanedaSadop,1,1,2,1,1,1,1,1,1,1,1,1
agarra_pala,1,1,4,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1
barbara_vivero,1,2,1,2,1,1
claudioleveroni,1,1,1,1,1,1,2,1,3,2,1,1,1,1,1,1
causa_pendiente,1,1,2,1,1,1,2,1,1
aire_otro,1,1,2,2,1
arhediaHulk,1
FelixPrensa,1,1,6,1,1,1,1,1
LeandroBerguesi,1,1,1,1,1
jcibahiablanca,1,9,2,2,1
marisaMUP,1,1,1,1,1,1,1
NacionalMatanza,1,1,1,1,1,1,4,1,1,1,1,2,1,1,1,1,1,1
news_digitales,1
Luujan18,1,1,1,1,1,1,1,1
AnaGRiverPlate,1,2
javibohaczenko,1,1,1,1,1,1,1,1,1,1,1
jorgelinacart,1,1
FOPLAPLATA1,1,1,1,3,3,1,1,2,1,1,2,1,2,1,1,1,1
UltNoticia_BA,1,3,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1
NoahReggaeton,1,1,1,1,1,1
urrizadaniel,1,1,1,1,1,1
VeroMatanza,1,1,2,1,1,1,1,2,1,1,1,1,3,1,1,1
PdoFederalPBA,1,1,1,1,1,1,1
pfederal_lista8,1,1,1,2,1,2,1,1,1,1,1,1,2,1,1
Mauricio_stevez,1,1,1,1,1,1
Agenciapolitic1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
licmarciaMDQ,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1
agencia_clave,1,2,2,5,1,1,1,1,1,3,1,1,1
EsteLosAndes,1,1,1,1,1,1,1
LomasAlerta,1,1,1,1,3,1,1,6,1,1,1,1,1
Mariana3877,1,1,1,2,2,9,2,1,1,1,1,1,1,1,1,2,1,1,1,1
3PMatheu,1,1,1,2,2,3,1,1,1,3
VamosConVos_Esc,1,5,1,8,4,1,1,1,1
DespabilandoOk,1,1,1,1,1,1,4,1,1,2,1,1,2,1,1,1,2,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
supttioma,1,3,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1
maria_sahermi,1,1,2,1,1,1,4,4,2,1
WebEconoblog,1,10,2,3,1,5,1,2,1,2,1,1,1,1
PromotoresDel,1,1,1,1,4,1,1,1,1,1,1,1
elparlamentario,1,1,2,1,1,1,2,1,1,1
campanopolis,1,1,1,1,1,1,1,1,1,1,1,1
ArielZNV,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
_ElPeriodista,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
FemapeBsAs,1,5,5,1,5,1,1,1,1,1,1,1,1,1,3,1,1
MinformativaOK,1,1,1,1,1
elpaisdiario,1,1,1,1,14,1,1,6,1,1,2,4,1,1,1,1,1,1,1,3,3,3,3,3,3,1,1,1,1,1,1,2,1,1,1,1,1,1
ElPaisDiarioOk,1,13,13,1,1,1,3,1,1,1,1,7,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1
guillermorbaby,1,1,3,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1
infopasillo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Desdeelfoco1,1,1,1,1,1,1,2,1,1,2,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CFsrias,1,1,3,1,1,1,1,1,1,1
Herchre,1,1,1,1,1,1,6,6,5,2,1,1,1,1,1,1,1,5,4,2,1,3,3,3,1,2,2,1,1,1,1
Epocadecambios1,1,2,1
3p_escobar,1,1,1,2,2,1,1
polilladorni,1
psolidariobhi,1,4,1,1,1,1,1
soycarlosgrande,1,2,1,1,1,1,1
julireplasexta,1,1,1,1
Graciel92316324,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Rooh_Salas24,1,1,1,1,1,5,4,1
TimJacks4,1
ClubdeCiencia1,1,1,1,1
JuanPusineri,1,1,1,2,1
pipox14530281,1,1,1,1,1,1
SuperTateman1,1,1,1,1,1,1
sacnun,1,1,1,1,1,1,1,1,1,1,1,1,4,1,2
CienciaSantaFe,1,1,1,3,1,1,1,2,1,1,1,1,1,1,1,1,1,1
josenuccelli,1,1,1,1,1
BaimaMarina,1,1,2,2,1,1,1,1,1,2,1,1,2,1,1,1,1,1
Candelariagdp,1,2,1
yoamolapampa,1,1,1,1,1,1,4,1,1,1,1,1,1,1
Alfredo51046775,1,1,1,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
desdefits,1,1,1,1,1,1
CristianCZajac,1,1,4,1,2,2,2,2,4,4,2,2,2,1
RikySosa,1,1,1,1,1,1
sofaierr,1,1,9,8,2,3,2,2,6,5,1,2,2,2,2,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,2,1,1
Celaina_21,1,4,5,9,7,2,2,4,2,6,2,3,2,3,2,2,2,2,4,1,1,1,1,1,1,1,1,1,1,1
AprilisServices,1,10,10,2,2,5,2,6,5,3,3,2,3,2,2,2,2,2,2,2,2,2,2,1,2,1,1,1,1,1,1,2
Lorenn_Re,1
marielabranda,1,1,1,1,1,1,1
Agusstinab,1,1
Social_MOVE,1,16,1,2,1,1,1
Carofito,1,1
SansoneJose,1,11,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1
DeFrentealCampo,1,1,1,1,1,3,1,1,1,1,1,1
teoriantropolog,1,1,1
adatasur,1,4,4,4,2,1,1,4,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1
visitargentina,1,3,2
mas_industrias,1,4,3,1,3,3,3,3,1,2,1,1,1,1,1,1
rionegrocomar,1,2,4,2,3,1,1,1,1,1,1,1,1,1,2,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1
queen_of_hrt,1,1,3,2,1,1
Winifreda_Noti,1,1,5,1,1,1,3,1,1,1,1,5,1,1,1,2,1,1,1,1,1,1,1,1,1
teclapatagonia,1,1,1,1,1
